"(1024, 2048, 128, 2, 8193, 4, 0.1, 0.0001)",0.12183390567317987
"(1024, 2048, 256, 1, 8193, 2, 0.1, 1e-05)",0.34503808120886487
"(1024, 2048, 256, 1, 8193, 2, 0.1, 0.0001)",0.30718595305314433
"(1024, 2048, 256, 1, 8193, 4, 0.1, 1e-05)",0.32938727736473083
"(1024, 2048, 256, 1, 8193, 4, 0.1, 0.0001)",0.16645968571687356
"(1024, 2048, 256, 2, 8193, 2, 0.1, 1e-05)",0.2946206019856991
"(1024, 2048, 256, 2, 8193, 2, 0.1, 0.0001)",0.14665479786120927
"(1024, 2048, 256, 2, 8193, 4, 0.1, 1e-05)",0.28133973288230407
"(1024, 2048, 256, 2, 8193, 4, 0.1, 0.0001)",0.1384624888499578
"(1024, 4096, 64, 1, 8193, 2, 0.1, 1e-05)",0.23821936891629145
"(1024, 4096, 64, 1, 8193, 2, 0.1, 0.0001)",0.9504171090248303
"(1024, 4096, 64, 1, 8193, 4, 0.1, 1e-05)",0.23113353311633453
"(1024, 4096, 64, 1, 8193, 4, 0.1, 0.0001)",0.13678126667554563
"(1024, 4096, 64, 2, 8193, 2, 0.1, 1e-05)",0.20372179141029334
"(1024, 4096, 64, 2, 8193, 2, 0.1, 0.0001)",0.9604651752190713
"(1024, 4096, 64, 2, 8193, 4, 0.1, 1e-05)",0.18966917970623726
"(1024, 4096, 64, 2, 8193, 4, 0.1, 0.0001)",0.17980050887816992
"(1024, 4096, 128, 1, 8193, 2, 0.1, 1e-05)",0.2447992272866078
"(1024, 4096, 128, 1, 8193, 2, 0.1, 0.0001)",0.7925474590215927
"(1024, 4096, 128, 1, 8193, 4, 0.1, 1e-05)",0.2354737292879667
"(1024, 4096, 128, 1, 8193, 4, 0.1, 0.0001)",0.13242752936023933
"(1024, 4096, 128, 2, 8193, 2, 0.1, 1e-05)",0.20515843853354454
"(1024, 4096, 128, 2, 8193, 2, 0.1, 0.0001)",0.9598670838735043
"(1024, 4096, 128, 2, 8193, 4, 0.1, 1e-05)",0.19042871825588056
"(1024, 4096, 128, 2, 8193, 4, 0.1, 0.0001)",0.1215694241034679
"(1024, 4096, 256, 1, 8193, 2, 0.1, 1e-05)",0.26660855878622103
"(1024, 4096, 256, 1, 8193, 2, 0.1, 0.0001)",0.666573438124779
"(1024, 4096, 256, 1, 8193, 4, 0.1, 1e-05)",0.25612776841108614
"(1024, 4096, 256, 1, 8193, 4, 0.1, 0.0001)",0.6053905273095156
"(1024, 4096, 256, 2, 8193, 2, 0.1, 1e-05)",0.2206457544786808
"(1024, 4096, 256, 2, 8193, 2, 0.1, 0.0001)",0.8955473510118631
"(1024, 4096, 256, 2, 8193, 4, 0.1, 1e-05)",0.2105291778078446
"(1024, 4096, 256, 2, 8193, 4, 0.1, 0.0001)",0.9570284187793732
